employee_id,age,city,department,salary,join_date,performance_score
4178.0,25.0,Chicago,Finance,73402.0,2024-10-02,3.3
4179.0,42.0,Phoenix,HR,135322.0,2022-12-08,4.1
,27.0,Houston,Engineering,45226.0,2016-01-21,2.5
4181.0,51.0,Phoenix,Engineering,137575.0,2017-09-09,3.2
4182.0,35.0,New York,HR,147854.0,2023-12-22,2.4
4183.0,63.0,Phoenix,Engineering,113981.0,2024-03-16,2.7
4184.0,21.0,Phoenix,HR,103131.0,2020-01-13,3.7
4185.0,58.0,Los Angeles,Marketing,43432.0,2023-12-15,3.1
,26.0,New York,Finance,122103.0,2021-11-06,4.0
4187.0,52.0,Chicago,Finance,93307.0,2024-03-17,3.2
4188.0,65.0,New York,Engineering,55916.0,2017-06-01,2.6
4189.0,26.0,Phoenix,,40802.0,2022-02-06,3.4
4190.0,26.0,New York,Sales,55309.0,2016-07-31,3.3
4191.0,48.0,Los Angeles,Finance,69683.0,2024-09-16,2.1
4192.0,63.0,Houston,Sales,70989.0,2021-08-09,3.3
4193.0,27.0,Houston,Finance,129410.0,2019-02-15,1.9
4194.0,31.0,Chicago,Finance,107789.0,2019-02-13,4.2
4195.0,50.0,Chicago,Sales,82809.0,2019-05-01,1.1
4196.0,29.0,Los Angeles,Sales,62925.0,2022-10-07,1.9
4197.0,21.0,Los Angeles,Marketing,143890.0,2015-10-26,2.6
4198.0,,Houston,Marketing,136142.0,2023-01-23,1.3
4199.0,35.0,Houston,Sales,133589.0,2022-12-26,2.4
4200.0,52.0,Houston,Sales,79093.0,2019-12-03,3.0
4201.0,46.0,Chicago,HR,89125.0,2019-07-22,4.8
4202.0,30.0,Phoenix,Marketing,142936.0,2021-08-08,2.4
4203.0,37.0,Phoenix,HR,93529.0,2023-11-18,1.3
4204.0,23.0,Phoenix,Engineering,122417.0,2020-10-04,1.5
4205.0,28.0,New York,HR,86876.0,2016-07-07,3.1
4206.0,46.0,Chicago,Engineering,78144.0,2021-04-29,1.6
4207.0,58.0,New York,Marketing,51780.0,2021-05-31,4.7
4208.0,38.0,New York,Sales,77142.0,2024-02-26,3.5
4209.0,27.0,Los Angeles,Finance,71977.0,2019-05-04,4.4
4210.0,28.0,Los Angeles,HR,94267.0,2023-01-20,1.4
4211.0,62.0,Houston,Finance,120389.0,2020-02-12,3.0
4212.0,28.0,Chicago,HR,137414.0,2021-09-24,5.0
4213.0,41.0,Phoenix,HR,85980.0,2021-10-19,2.5
4214.0,62.0,Houston,Finance,128336.0,2022-04-28,1.8
4215.0,65.0,New York,Sales,51606.0,2019-11-28,1.8
4216.0,31.0,New York,Sales,47014.0,2020-03-25,3.6
4217.0,47.0,Chicago,HR,70775.0,2023-08-19,4.7
4218.0,56.0,Phoenix,Engineering,144365.0,2023-11-20,1.9
4219.0,45.0,Los Angeles,HR,132514.0,2016-05-25,4.2
4220.0,53.0,Los Angeles,Engineering,96687.0,2020-05-24,3.4
4221.0,30.0,Houston,Marketing,95911.0,2023-01-20,4.6
4222.0,60.0,Houston,Sales,144366.0,2021-10-01,2.7
4223.0,42.0,Los Angeles,Sales,131705.0,2015-04-11,1.2
4224.0,48.0,Chicago,Marketing,51379.0,2018-04-28,2.9
4225.0,56.0,Phoenix,Sales,53432.0,2020-12-28,2.0
4226.0,21.0,Houston,HR,96182.0,2023-05-15,4.1
4227.0,53.0,Phoenix,Marketing,141379.0,2016-09-09,4.1
4228.0,52.0,New York,Sales,131720.0,2020-10-08,2.2
4229.0,58.0,Phoenix,,65617.0,2021-07-16,1.9
4230.0,55.0,Phoenix,Sales,45019.0,2020-12-31,1.3
4231.0,35.0,Houston,HR,59095.0,2024-04-29,1.9
4232.0,63.0,New York,Sales,127317.0,2018-11-14,4.8
4233.0,23.0,Phoenix,Finance,50265.0,2018-09-27,2.8
4234.0,25.0,Houston,Finance,52216.0,2016-11-27,2.1
4235.0,55.0,Houston,Finance,108236.0,2016-10-16,2.1
4236.0,53.0,New York,Finance,132616.0,2016-12-01,1.1
4237.0,40.0,Phoenix,HR,67401.0,2022-11-29,4.8
4238.0,23.0,Houston,Finance,141705.0,2024-08-18,4.1
4239.0,32.0,Phoenix,Finance,85275.0,2018-04-19,4.8
4240.0,37.0,Los Angeles,Sales,42877.0,2021-11-14,3.3
4241.0,61.0,New York,Finance,51200.0,2022-04-11,1.3
4242.0,63.0,Houston,Marketing,57569.0,2023-08-15,2.9
4243.0,22.0,Phoenix,,51891.0,2018-04-15,3.0
4244.0,47.0,Los Angeles,Engineering,130326.0,2015-01-13,4.8
4245.0,59.0,New York,Finance,108189.0,2020-05-10,3.6
4246.0,32.0,Phoenix,Finance,130100.0,2017-09-27,4.4
4247.0,45.0,New York,Engineering,118801.0,2021-09-02,1.3
4248.0,39.0,Los Angeles,Marketing,,2017-01-07,2.1
4249.0,25.0,Los Angeles,HR,92132.0,2019-10-01,3.3
4250.0,52.0,New York,HR,41487.0,2020-02-09,1.8
4251.0,23.0,New York,Sales,89112.0,2023-04-02,4.9
4252.0,47.0,Chicago,Engineering,137682.0,2016-05-06,1.0
4253.0,50.0,Houston,Sales,115384.0,2015-11-13,4.7
4254.0,56.0,New York,Engineering,51129.0,2016-06-30,1.6
4255.0,59.0,Los Angeles,Marketing,118760.0,,4.0
4256.0,34.0,Phoenix,Marketing,101285.0,2015-11-20,
4257.0,33.0,Houston,Marketing,61110.0,2019-03-12,4.6
4258.0,32.0,Chicago,Marketing,94321.0,2019-10-10,4.6
4259.0,60.0,Los Angeles,Marketing,83736.0,2023-10-24,1.5
4260.0,63.0,Los Angeles,Finance,44818.0,2021-11-06,
4261.0,41.0,Los Angeles,Marketing,143756.0,2020-04-01,4.9
4262.0,27.0,Los Angeles,Finance,128972.0,2018-11-17,3.9
4263.0,42.0,Phoenix,Sales,46107.0,2015-06-30,3.7
4264.0,24.0,Los Angeles,Finance,76358.0,2020-05-11,2.3
4265.0,61.0,Houston,Engineering,130912.0,2020-11-28,4.5
,42.0,Los Angeles,HR,119159.0,2023-05-05,2.6
4267.0,57.0,Phoenix,HR,116508.0,2019-12-24,2.2
4268.0,44.0,Los Angeles,,57057.0,2021-04-17,4.9
4269.0,51.0,New York,Sales,136849.0,2022-04-09,2.6
4270.0,57.0,New York,Engineering,105905.0,2022-12-07,3.1
4271.0,53.0,Chicago,HR,70819.0,2019-02-17,2.8
4272.0,43.0,New York,Engineering,138574.0,2017-04-21,4.5
4273.0,33.0,Houston,HR,45900.0,2018-07-25,4.4
4274.0,29.0,Phoenix,HR,144888.0,2016-07-28,4.8
4275.0,57.0,,HR,126281.0,,4.6
4276.0,26.0,New York,Sales,51979.0,,2.2
4277.0,41.0,Houston,Engineering,147129.0,2020-11-01,1.7
4278.0,54.0,Chicago,Engineering,51960.0,2022-11-21,3.2
4279.0,65.0,Houston,HR,128916.0,2024-05-04,3.5
4280.0,48.0,New York,Sales,129557.0,2021-11-14,2.0
4281.0,42.0,Los Angeles,Engineering,129716.0,2018-05-19,1.8
4282.0,61.0,Phoenix,HR,79103.0,2016-01-07,1.6
4283.0,46.0,Chicago,Sales,146898.0,2019-10-08,1.1
4284.0,57.0,Phoenix,HR,91976.0,2023-12-13,1.2
4285.0,31.0,Chicago,HR,100825.0,2018-02-18,3.4
4286.0,27.0,Chicago,HR,68286.0,2018-03-11,1.9
4287.0,63.0,New York,Sales,90190.0,2019-10-19,1.6
4288.0,47.0,Los Angeles,Sales,91159.0,2015-12-01,3.6
,61.0,Phoenix,HR,46868.0,2023-06-23,2.9
4290.0,41.0,Houston,HR,104654.0,2019-12-04,3.5
4291.0,65.0,New York,Marketing,87955.0,2024-06-12,1.2
4292.0,28.0,New York,Marketing,89238.0,2018-10-25,4.9
4293.0,29.0,Houston,HR,114751.0,2015-07-28,2.4
4294.0,62.0,New York,HR,67414.0,2021-09-30,4.0
4295.0,21.0,Phoenix,Sales,106394.0,2015-12-12,2.3
4296.0,,New York,Finance,147440.0,2022-06-12,4.5
4297.0,59.0,New York,Sales,69060.0,2016-12-17,1.1
4298.0,38.0,New York,HR,63460.0,2018-02-10,2.5
4299.0,48.0,Chicago,Engineering,102785.0,,2.2
4300.0,42.0,Houston,Sales,89589.0,2019-05-20,4.6
4301.0,54.0,New York,HR,113037.0,2021-08-31,3.1
4302.0,38.0,Phoenix,Engineering,56719.0,2015-03-10,4.6
4303.0,41.0,Los Angeles,HR,47608.0,2024-09-22,2.9
4304.0,62.0,Los Angeles,Marketing,102997.0,2016-11-30,4.7
4305.0,43.0,Los Angeles,Engineering,50953.0,2019-10-08,2.2
4306.0,33.0,Los Angeles,Sales,57797.0,2018-05-09,3.6
4307.0,56.0,Chicago,Engineering,123166.0,2015-03-17,3.1
4308.0,63.0,Chicago,Sales,85515.0,2018-04-18,2.3
4309.0,44.0,Houston,Engineering,121296.0,,3.6
4310.0,37.0,Chicago,Finance,126004.0,2015-10-08,
4311.0,65.0,Chicago,Engineering,44073.0,2018-08-18,4.0
4312.0,46.0,Phoenix,Finance,128879.0,2015-07-05,4.0
4313.0,39.0,New York,Sales,139483.0,2019-08-07,2.9
4314.0,50.0,Houston,HR,67188.0,2017-11-27,2.2
4315.0,21.0,Houston,Marketing,102075.0,2016-02-16,3.9
4316.0,54.0,Chicago,Sales,146885.0,2021-11-02,1.2
4317.0,44.0,New York,Marketing,121354.0,2017-06-11,2.3
4318.0,58.0,New York,Finance,82130.0,2018-08-23,2.1
4319.0,41.0,Houston,Marketing,60477.0,2024-01-11,1.9
4320.0,53.0,Phoenix,Engineering,107605.0,2020-06-16,2.0
4321.0,56.0,Chicago,Engineering,52076.0,2024-05-05,4.2
4322.0,63.0,New York,Marketing,50305.0,2023-04-19,4.7
4323.0,27.0,Los Angeles,Engineering,149634.0,2017-12-08,2.4
4324.0,38.0,Chicago,Marketing,69217.0,2023-02-06,1.8
4325.0,41.0,Los Angeles,Marketing,72893.0,2023-03-28,1.6
4326.0,44.0,Los Angeles,Marketing,56307.0,2020-03-26,1.8
4327.0,22.0,Chicago,Finance,147404.0,2024-09-22,1.8
4328.0,51.0,Chicago,Sales,40772.0,2021-12-22,3.8
4329.0,36.0,Chicago,HR,117862.0,2018-09-26,2.4
4330.0,31.0,Los Angeles,Marketing,128443.0,2016-12-22,1.8
4331.0,62.0,Houston,Marketing,133277.0,2020-03-04,1.5
4332.0,31.0,New York,Finance,46401.0,2019-10-29,3.4
4333.0,31.0,New York,Engineering,41345.0,2022-10-12,4.1
4334.0,43.0,Houston,HR,42560.0,2017-07-02,3.2
4335.0,36.0,Houston,HR,65556.0,2021-12-10,4.8
4336.0,43.0,New York,HR,80099.0,2018-10-15,2.5
4337.0,28.0,Houston,Finance,123385.0,2021-08-03,3.5
4338.0,65.0,Los Angeles,Engineering,67172.0,2018-11-27,2.7
4339.0,60.0,Phoenix,Finance,50665.0,2019-03-22,3.6
4340.0,23.0,Chicago,HR,93567.0,2019-11-22,1.8
4341.0,45.0,Los Angeles,Finance,109801.0,2023-04-14,3.5
4342.0,50.0,New York,Sales,105733.0,2022-05-30,2.1
4343.0,42.0,New York,Engineering,84466.0,2023-08-11,2.4
4344.0,39.0,Chicago,Marketing,85058.0,2018-09-07,3.1
4345.0,26.0,Houston,HR,128860.0,2015-09-30,1.2
4346.0,50.0,Phoenix,Marketing,112721.0,2020-11-22,2.1
4347.0,52.0,Phoenix,Marketing,121468.0,,4.4
4348.0,52.0,New York,Marketing,64501.0,2021-10-29,
4349.0,39.0,Chicago,Finance,44585.0,2024-10-24,3.9
4350.0,52.0,Phoenix,Engineering,48453.0,2023-05-07,1.1
4351.0,27.0,Chicago,Marketing,44743.0,2020-02-07,3.9
4352.0,62.0,New York,Marketing,51667.0,2016-03-30,3.4
4353.0,55.0,Houston,Engineering,133511.0,2020-11-08,4.8
4354.0,53.0,New York,HR,107094.0,2023-11-19,1.0
,48.0,Houston,Marketing,44976.0,2018-03-06,4.2
4356.0,29.0,New York,Marketing,87968.0,2016-04-21,1.1
4357.0,31.0,Phoenix,Finance,77252.0,2019-11-16,4.3
4358.0,35.0,Houston,Finance,56977.0,2024-12-01,3.8
4359.0,24.0,New York,Sales,112194.0,2017-05-28,1.8
4360.0,46.0,Houston,HR,97495.0,2020-03-09,4.6
4361.0,55.0,Phoenix,Engineering,43444.0,2020-06-25,2.3
4362.0,41.0,Houston,Sales,123268.0,2015-02-24,2.7
4363.0,35.0,,Engineering,49411.0,2017-09-13,4.5
4364.0,31.0,Chicago,Finance,45395.0,2016-04-10,2.2
4365.0,37.0,New York,Engineering,87715.0,2015-05-06,4.2
4366.0,42.0,New York,HR,148190.0,2022-05-20,2.3
,40.0,Los Angeles,Sales,79858.0,2020-10-28,1.5
4368.0,23.0,New York,Marketing,100262.0,2019-12-05,4.2
4369.0,48.0,Los Angeles,Marketing,109205.0,2021-08-29,1.2
4370.0,,New York,Sales,90818.0,2021-10-25,3.1
4371.0,36.0,New York,Sales,127310.0,2017-01-22,2.8
4372.0,56.0,Los Angeles,Engineering,105322.0,2024-04-16,2.7
4373.0,63.0,Chicago,Finance,145554.0,2023-01-12,2.9
4374.0,43.0,Los Angeles,HR,88969.0,2015-01-20,3.0
4375.0,52.0,Houston,Engineering,76178.0,2017-08-30,2.3
4376.0,37.0,Los Angeles,Engineering,41223.0,2018-11-13,2.9
4377.0,28.0,Chicago,Sales,85198.0,2021-10-24,2.7
4378.0,49.0,Los Angeles,Sales,48306.0,2018-08-28,3.2
4379.0,24.0,Los Angeles,Finance,139742.0,2016-11-05,2.4
4380.0,26.0,Phoenix,HR,84686.0,2018-09-28,4.2
,60.0,New York,Engineering,130621.0,,1.0
4382.0,61.0,New York,Finance,125007.0,2015-10-26,4.0
4383.0,48.0,Phoenix,Finance,54000.0,2024-04-11,1.7
4384.0,22.0,Phoenix,HR,105769.0,2019-12-21,2.3
4385.0,32.0,Phoenix,HR,88889.0,2024-10-22,1.5
4386.0,37.0,Los Angeles,Sales,47821.0,2023-12-30,4.9
4387.0,65.0,Houston,HR,121250.0,2019-08-28,4.3
4388.0,37.0,Phoenix,Sales,127658.0,2022-12-12,4.3
4389.0,21.0,Phoenix,Engineering,92834.0,2023-01-18,4.9
4390.0,31.0,Chicago,Marketing,93524.0,2016-11-27,4.4
4391.0,44.0,Phoenix,HR,67713.0,2017-05-28,3.5
4392.0,56.0,Houston,Sales,147938.0,2018-12-01,4.0
4393.0,40.0,Houston,Sales,106715.0,2015-08-07,1.5
4394.0,,Los Angeles,,96102.0,2024-01-23,1.2
4395.0,57.0,Houston,HR,135173.0,2017-05-03,2.3
4396.0,23.0,Los Angeles,,72466.0,2019-10-01,
4397.0,22.0,Houston,Engineering,53589.0,2021-11-08,2.3
4398.0,65.0,Chicago,Sales,100633.0,2021-03-12,2.7
4399.0,63.0,New York,Engineering,44330.0,2018-05-17,2.0
4400.0,25.0,Phoenix,HR,93930.0,2022-12-19,4.7
4401.0,57.0,Los Angeles,Sales,55702.0,2020-08-28,5.0
4402.0,,Houston,Marketing,80543.0,2022-06-10,2.9
,57.0,Chicago,Finance,60544.0,2017-11-13,2.9
4404.0,25.0,Houston,Finance,68354.0,2024-02-26,4.2
4405.0,38.0,Phoenix,Sales,99949.0,2021-01-05,2.2
4406.0,65.0,Houston,HR,55659.0,2024-05-07,3.4
4407.0,59.0,Houston,HR,71720.0,2022-03-01,2.1
4408.0,28.0,Chicago,HR,55241.0,2017-11-20,2.5
4409.0,46.0,Houston,Sales,133470.0,2018-04-17,3.0
4410.0,39.0,New York,Engineering,61425.0,2016-12-26,3.0
4411.0,58.0,New York,Finance,142740.0,2023-11-24,3.9
4412.0,59.0,Los Angeles,HR,90850.0,2022-07-12,2.9
4413.0,34.0,Phoenix,HR,59854.0,2023-02-22,3.8
,53.0,Phoenix,Engineering,82562.0,2018-06-13,
,52.0,Phoenix,Marketing,59355.0,2019-07-10,2.8
4416.0,30.0,Los Angeles,Finance,114957.0,2021-11-09,2.6
4417.0,65.0,New York,Engineering,95847.0,2015-07-07,3.9
4418.0,32.0,New York,Marketing,96861.0,2015-02-15,4.5
4419.0,34.0,Los Angeles,Finance,48569.0,2022-05-04,1.2
4420.0,60.0,Los Angeles,HR,41793.0,2021-12-13,1.0
4421.0,29.0,Houston,Engineering,132151.0,2018-05-14,3.3
4422.0,57.0,Houston,Marketing,77963.0,2021-04-16,1.5
4423.0,28.0,Los Angeles,Marketing,102292.0,2022-03-15,4.4
4424.0,33.0,Phoenix,HR,56304.0,2019-04-09,1.0
4425.0,41.0,Los Angeles,HR,121298.0,2015-05-02,1.9
4426.0,36.0,Chicago,Engineering,88186.0,2022-06-06,1.6
4427.0,57.0,New York,Finance,93432.0,2017-11-10,2.7
4428.0,61.0,Phoenix,Finance,146646.0,2015-07-26,
4429.0,46.0,Houston,Finance,127990.0,2019-02-04,5.0
4430.0,26.0,Los Angeles,Marketing,106004.0,2015-04-22,4.2
4431.0,46.0,Houston,Marketing,100458.0,2020-09-20,1.9
4432.0,30.0,Los Angeles,Engineering,46190.0,2024-04-17,4.5
4433.0,36.0,New York,Marketing,119080.0,2019-06-03,2.6
4434.0,26.0,Chicago,Sales,48957.0,2020-06-03,4.8
4435.0,59.0,Phoenix,Sales,125128.0,2019-10-07,4.5
4436.0,63.0,Phoenix,Finance,50535.0,2021-08-13,3.2
4437.0,49.0,New York,Sales,90722.0,2022-07-09,2.8
4438.0,45.0,Houston,HR,124371.0,2020-06-02,2.1
4439.0,51.0,Los Angeles,Sales,55217.0,2020-03-09,3.5
4440.0,50.0,Los Angeles,Finance,129476.0,2021-12-22,3.1
4441.0,52.0,Los Angeles,Sales,128926.0,2017-12-13,4.0
4442.0,37.0,Chicago,Finance,118459.0,2022-06-21,1.1
4443.0,55.0,New York,Sales,126309.0,2024-06-13,3.0
4444.0,62.0,Houston,HR,103376.0,2016-02-13,4.5
4445.0,22.0,Los Angeles,Finance,44501.0,2017-07-30,2.7
4446.0,34.0,Chicago,Finance,146503.0,2016-04-01,2.5
4447.0,33.0,Los Angeles,Sales,101675.0,2020-11-07,2.7
4448.0,40.0,Phoenix,Sales,48083.0,2017-01-11,1.5
4449.0,33.0,Chicago,Marketing,81791.0,2019-07-19,4.3
4450.0,44.0,Chicago,Sales,81000.0,2020-12-02,2.4
4451.0,40.0,Los Angeles,HR,75911.0,2020-01-07,2.5
4452.0,42.0,Los Angeles,HR,82964.0,2020-07-11,2.5
4453.0,61.0,Chicago,Engineering,117579.0,2018-05-09,4.1
4454.0,55.0,Chicago,Marketing,56636.0,2023-11-11,2.4
4455.0,38.0,Phoenix,HR,144747.0,2019-03-02,4.4
4456.0,47.0,Los Angeles,Marketing,50685.0,2023-10-05,3.3
4457.0,26.0,Houston,HR,134668.0,2024-06-06,3.7
4458.0,53.0,Houston,Sales,54249.0,2023-06-25,2.6
4459.0,40.0,Chicago,Engineering,52812.0,2017-03-09,3.2
4460.0,35.0,Houston,Sales,66916.0,2017-11-16,2.8
4461.0,37.0,Chicago,Finance,78932.0,2019-10-19,2.1
4462.0,43.0,,Sales,49887.0,2019-11-12,2.6
4463.0,46.0,Chicago,HR,95891.0,2022-11-17,1.3
4464.0,40.0,New York,HR,131970.0,2021-12-12,2.2
4465.0,54.0,Houston,Finance,63401.0,,3.1
4466.0,28.0,New York,Finance,114671.0,2015-07-27,4.7
4467.0,47.0,New York,HR,89983.0,2020-09-19,1.9
4468.0,59.0,Chicago,Marketing,85157.0,2017-11-25,4.8
4469.0,38.0,Houston,HR,64449.0,2018-12-19,2.5
4470.0,54.0,Chicago,Engineering,133774.0,2018-08-05,3.7
4471.0,37.0,Phoenix,Marketing,106403.0,2020-01-04,3.2
4472.0,29.0,Chicago,Sales,40054.0,2015-10-02,1.7
4473.0,58.0,Houston,Engineering,59736.0,2015-07-02,1.8
4474.0,47.0,Chicago,Engineering,120745.0,2015-09-19,2.6
4475.0,44.0,Houston,Sales,127632.0,2024-11-09,3.9
4476.0,34.0,Phoenix,Finance,105759.0,2022-06-08,3.7
4477.0,25.0,New York,Marketing,66158.0,2022-07-19,3.3
4478.0,,Los Angeles,Sales,118904.0,2018-02-19,4.3
4479.0,41.0,Chicago,Finance,132262.0,2019-05-22,3.0
4480.0,32.0,Phoenix,HR,65740.0,2019-02-20,3.8
4481.0,33.0,New York,Finance,112240.0,2019-02-13,4.2
4482.0,53.0,New York,Engineering,108141.0,2023-09-07,2.0
4483.0,,Houston,Sales,140038.0,2023-06-19,4.9
4484.0,26.0,New York,Marketing,112068.0,2017-10-04,
4485.0,,Houston,HR,40019.0,2018-12-28,3.0
4486.0,58.0,Chicago,Finance,77825.0,2022-06-02,4.3
4487.0,62.0,Houston,Engineering,125816.0,,4.8
4488.0,40.0,New York,Marketing,110500.0,2016-06-14,3.5
4489.0,31.0,Chicago,Engineering,141643.0,2019-01-13,2.6
4490.0,48.0,Los Angeles,HR,95285.0,2016-12-01,2.6
,42.0,Phoenix,HR,94529.0,2016-04-10,2.0
4492.0,62.0,New York,Sales,108217.0,2016-08-30,2.3
4493.0,52.0,Chicago,Sales,73810.0,2020-06-06,2.6
4494.0,,Los Angeles,Sales,51111.0,2021-06-19,1.7
4495.0,41.0,New York,Sales,79574.0,2020-08-24,2.6
4496.0,65.0,New York,Engineering,86543.0,2018-09-23,
4497.0,36.0,Los Angeles,Marketing,82734.0,2023-01-09,4.8
4498.0,,Phoenix,Engineering,125850.0,2016-05-25,2.8
4499.0,65.0,New York,Marketing,126642.0,2017-10-23,1.3
4500.0,27.0,Houston,Marketing,141947.0,2021-05-15,1.4
4501.0,65.0,Los Angeles,Sales,135807.0,2020-12-01,1.8
4502.0,59.0,Los Angeles,HR,91835.0,2019-09-07,2.7
4503.0,35.0,Phoenix,HR,56946.0,2023-03-20,3.8
4504.0,41.0,Phoenix,Finance,92965.0,,3.5
4505.0,37.0,New York,Finance,76686.0,2017-10-22,2.1
4506.0,57.0,Houston,Marketing,87323.0,2023-12-16,2.1
4507.0,40.0,Los Angeles,Sales,78955.0,2015-07-30,4.0
4508.0,64.0,New York,Sales,104676.0,2023-12-31,2.7
4509.0,63.0,Phoenix,HR,73766.0,2017-12-17,4.7
4510.0,59.0,New York,Engineering,142803.0,2019-12-13,2.0
4511.0,64.0,Chicago,HR,140897.0,2024-11-22,2.1
4512.0,42.0,Los Angeles,HR,97253.0,2016-05-26,2.9
,51.0,New York,Sales,47871.0,2020-04-13,2.0
4514.0,44.0,Chicago,Engineering,138938.0,2020-08-08,1.5
4515.0,40.0,Houston,HR,121209.0,2023-05-11,3.2
4516.0,24.0,Chicago,HR,,2019-10-05,2.7
4517.0,40.0,Phoenix,Engineering,139028.0,2017-12-23,2.4
4518.0,54.0,New York,Marketing,114278.0,2020-09-04,3.6
4519.0,25.0,New York,HR,43334.0,2020-12-31,2.4
4520.0,24.0,Houston,HR,71319.0,2024-05-28,4.8
4521.0,30.0,Chicago,Marketing,105959.0,2022-09-17,3.8
4522.0,39.0,Phoenix,HR,138707.0,2018-09-10,1.5
4523.0,45.0,Chicago,HR,98186.0,2024-03-21,4.2
4524.0,52.0,Chicago,HR,143099.0,2024-07-16,3.1
4525.0,64.0,Los Angeles,Finance,46995.0,2020-04-22,4.6
4526.0,23.0,Houston,Sales,94733.0,2018-07-02,1.8
4527.0,44.0,Chicago,Marketing,135916.0,2015-04-06,1.8
,57.0,Los Angeles,HR,113641.0,2015-11-15,1.5
4529.0,51.0,Chicago,Finance,92859.0,2022-07-14,1.7
4530.0,65.0,New York,Finance,124621.0,2019-01-12,3.3
4531.0,40.0,Chicago,Marketing,120565.0,2016-07-03,4.2
4532.0,51.0,Chicago,Sales,49921.0,2018-10-12,4.6
4533.0,24.0,Houston,Marketing,61306.0,2021-07-29,3.0
4534.0,23.0,New York,Marketing,108533.0,2023-02-19,2.5
4535.0,42.0,New York,HR,106971.0,,4.3
4536.0,52.0,Phoenix,Finance,89325.0,2019-05-29,3.2
4537.0,30.0,Chicago,Sales,75239.0,2022-02-28,2.4
4538.0,23.0,Los Angeles,Sales,120482.0,2016-04-08,4.6
4539.0,61.0,Los Angeles,Sales,108563.0,2015-09-21,3.2
,31.0,Houston,Sales,96709.0,2016-05-28,1.6
4541.0,63.0,New York,Finance,130854.0,2023-11-06,3.7
4542.0,62.0,Los Angeles,Sales,42210.0,2017-05-17,4.7
4543.0,51.0,Chicago,HR,,2019-09-21,4.9
4544.0,35.0,New York,Marketing,57927.0,,4.7
4545.0,34.0,Houston,HR,133984.0,2018-01-25,1.4
4546.0,26.0,Chicago,Engineering,104546.0,2015-01-30,3.5
4547.0,54.0,Los Angeles,Engineering,75900.0,2022-01-16,3.5
4548.0,38.0,Phoenix,Finance,146824.0,2022-01-15,2.6
4549.0,23.0,Los Angeles,Sales,80308.0,2018-01-05,3.8
,41.0,Houston,Marketing,57249.0,2019-12-01,2.3
4551.0,23.0,Chicago,HR,145997.0,2018-08-18,2.7
4552.0,46.0,Chicago,Engineering,115383.0,2019-07-17,4.0
4553.0,48.0,Los Angeles,Sales,55380.0,2020-02-04,3.9
4554.0,51.0,Houston,Engineering,79903.0,2018-12-15,1.7
4555.0,45.0,Los Angeles,HR,135078.0,2023-08-24,3.7
4556.0,47.0,Chicago,HR,120421.0,2023-06-10,2.3
4557.0,33.0,Phoenix,Finance,142794.0,2024-08-04,2.5
4558.0,48.0,New York,Finance,63228.0,2018-11-07,3.3
4559.0,64.0,Chicago,,65019.0,2024-09-16,3.0
4560.0,34.0,Chicago,Finance,54055.0,2021-03-25,4.6
4561.0,33.0,Houston,Marketing,88031.0,2021-08-18,1.1
4562.0,26.0,Phoenix,Marketing,133335.0,2024-03-05,4.8
4563.0,26.0,Phoenix,Sales,116125.0,2024-12-16,4.8
4564.0,30.0,,HR,131903.0,2022-07-16,4.7
4565.0,36.0,Phoenix,Engineering,81337.0,2023-03-16,3.5
4566.0,51.0,New York,Marketing,65930.0,2020-02-01,2.0
4567.0,46.0,Phoenix,Sales,55085.0,2024-08-03,4.4
4568.0,34.0,Phoenix,Sales,111223.0,2016-02-25,1.3
4569.0,42.0,Chicago,Sales,92730.0,2023-04-06,1.3
4570.0,27.0,Chicago,Finance,65947.0,2021-09-11,4.1
4571.0,24.0,New York,Marketing,135514.0,2021-02-07,4.9
4572.0,33.0,Houston,Engineering,73145.0,2022-12-24,2.1
4573.0,34.0,New York,Finance,56707.0,2020-04-16,3.0
4574.0,32.0,New York,Marketing,129146.0,2018-06-26,4.6
4575.0,48.0,Chicago,Marketing,138465.0,2022-02-13,4.2
4576.0,55.0,Chicago,Sales,,2018-11-25,4.5
4577.0,23.0,Chicago,Finance,40596.0,2017-04-28,1.4
4578.0,,Phoenix,Finance,126553.0,2024-05-12,1.4
4579.0,25.0,Chicago,HR,46604.0,2022-02-03,4.8
4580.0,24.0,Houston,,58313.0,2022-03-29,1.9
4581.0,63.0,Chicago,Engineering,80008.0,2015-12-04,2.8
4582.0,26.0,New York,Sales,75915.0,2017-06-01,3.3
4583.0,61.0,Houston,Finance,140945.0,2021-05-27,3.4
4584.0,40.0,New York,Finance,98251.0,2024-05-26,2.9
4585.0,62.0,New York,Engineering,114851.0,2022-02-19,2.8
4586.0,38.0,Chicago,Marketing,96739.0,2017-07-27,3.3
4587.0,27.0,Chicago,Marketing,126166.0,2020-12-02,3.6
4588.0,43.0,Phoenix,Sales,122318.0,2021-04-10,2.6
4589.0,62.0,New York,Sales,145175.0,2024-03-17,4.5
4590.0,48.0,Phoenix,Finance,75111.0,2023-01-31,1.4
4591.0,58.0,Los Angeles,Sales,54171.0,2022-04-04,2.8
4592.0,39.0,New York,Marketing,80236.0,2020-01-26,3.8
4593.0,21.0,Houston,Finance,141797.0,2018-06-02,3.1
4594.0,34.0,Houston,Engineering,63634.0,2022-02-07,2.9
4595.0,47.0,Houston,Marketing,127190.0,2016-01-30,2.9
